order_sk,order_id,user_id,final_total_amount,finish_time,finish_time_hour
5442,"2305130583669342554	",204670,72.89,2020-05-09,1
5443,"2305130990533607805	",205184,291.64,2020-05-09,6
5501,"2305174586095829282	",205184,196.74,2020-05-09,6
5503,"2305175288054546806	",205184,127.29,2020-05-09,24
5446,"2305131955433243100	",205180,509.24,2020-05-09,13
5486,"2305160664504598586	",205180,166.64,2020-05-09,3
5448,"2305132959591563841	",204483,32.38,2020-05-09,17
5449,"2305132959591563841	",204483,57.85,2020-05-09,20
5450,"2305134070629139126	",205176,486.09,2020-05-09,12
5452,"2305136992372917189	",202194,347.2,2020-05-09,11
5453,"2305137003429102534	",205192,25.44,2020-05-09,13
5455,"2305139042238333070	",205186,856.23,2020-05-09,12
5456,"2305139212963283108	",205193,300.9,2020-05-09,23
5457,"2305139435328503991	",205172,590.25,2020-05-09,2
5458,"2305139768356241619	",205177,69.42,2020-05-09,9
5459,"2305141965450117514	",201721,69.42,2020-05-09,18
5460,"2305141965450117514	",201721,4.14,2020-05-09,11
5461,"2305142110698865044	",205185,196.27,2020-05-09,22
5462,"2305142485048885682	",201992,2.08,2020-05-09,12
5463,"2305142485048885682	",201992,2.06,2020-05-09,14
5464,"2305142923395596760	",202260,6.92,2020-05-09,4
5465,"2305145204216169119	",201923,60.16,2020-05-09,11
5466,"2305146598478316314	",203059,277.75,2020-05-09,7
5467,"2305147829758198676	",201483,300.9,2020-05-09,7
5468,"2305149280014303260	",205194,208.31,2020-05-09,10
5470,"2305150409909469310	",203379,162.01,2020-05-09,17
5471,"2305152376727666981	",205198,4.17,2020-05-09,23
5474,"2305154508927271399	",204975,20.81,2020-05-09,24
5475,"2305154508927271399	",204975,5.07,2020-05-09,12
5476,"2305154690825847286	",205197,27.75,2020-05-09,1
5477,"2305154690825847286	",205197,53.22,2020-05-09,17
5478,"2305154999719559700	",203399,416.64,2020-05-09,23
5479,"2305155526029214272	",204831,347.2,2020-05-09,5
5481,"2305157311452152562	",202292,20.81,2020-05-09,19
5482,"2305157684862649121	",205200,46.27,2020-05-09,4
5483,"2305157939146523449	",205196,34.7,2020-05-09,20
5484,"2305159671545070564	",202442,46.27,2020-05-09,4
5485,"2305159938286027770	",201543,111.09,2020-05-09,24
5487,"2305164241868423550	",205203,20.81,2020-05-09,1
5488,"2305167313055253126	",206665,300.67,2020-05-09,22
6516,"2306557951374000809	",206665,300.67,2020-05-11,6
5489,"2305167355971371659	",201654,34.7,2020-05-09,1
5490,"2305167955169641159	",203317,97.2,2020-05-09,3
5491,"2305168122237158107	",203144,64.79,2020-05-09,1
5492,"2305168862405985057	",200774,112.48,2020-05-09,12
5497,"2305172135540162630	",200774,289.33,2020-05-09,16
5493,"2305168931058352935	",201279,77.52,2020-05-09,11
5494,"2305169183748391740	",201180,418.96,2020-05-09,13
5496,"2305171971735814198	",201180,418.96,2020-05-09,15
5495,"2305170489561056176	",202445,925.9,2020-05-09,11
5498,"2305174313826779394	",205204,16.18,2020-05-09,15
5499,"2305174313826779394	",205204,328.68,2020-05-09,10
5502,"2305175180445483371	",205188,231.46,2020-05-09,13
5504,"2305175789257097630	",203104,115.72,2020-05-09,7
5505,"2305175928331829676	",203109,203.68,2020-05-09,6
9711,"2310338166822797392	",203109,81,2020-05-16,21
5506,"2305176705796407787	",200175,127.29,2020-05-09,22
5507,"2305177873792631374	",202806,69.42,2020-05-09,7
5508,"2305179019592598203	",205211,92.57,2020-05-09,18
5509,"2305179526700729060	",201994,14.1,2020-05-09,4
5510,"2305181093139055486	",206743,101.83,2020-05-09,15
9596,"2310239246687928477	",206743,532.38,2020-05-16,19
5511,"2305182062610482130	",200648,231.23,2020-05-09,21
6101,"2305956766883512963	",200648,231.23,2020-05-10,5
5512,"2305182474684072945	",205207,108.77,2020-05-09,1
5514,"2305183729586274388	",202796,46.27,2020-05-09,24
5515,"2305184513812070564	",201435,23.13,2020-05-09,8
5516,"2305185169088184530	",201517,25.44,2020-05-09,3
5517,"2305185214705434836	",204665,106.46,2020-05-09,7
5519,"2305185369827573979	",205215,231.23,2020-05-09,19
5520,"2305185757658087676	",200099,925.67,2020-05-09,11
5521,"2305186144649740581	",201505,12.71,2020-05-09,4
5522,"2305187007543902578	",202429,83.31,2020-05-09,3
5523,"2305187680561922481	",200085,18.5,2020-05-09,17
5524,"2305187770009649593	",202105,289.33,2020-05-09,17
5525,"2305187819695374782	",205213,150.44,2020-05-09,12
5526,"2305187867644658115	",205210,99.51,2020-05-09,4
5528,"2305188777624076810	",204159,254.61,2020-05-09,5
5530,"2305190415130690207	",200514,499.98,2020-05-09,18
5532,"2305190819981689537	",205216,543.96,2020-05-09,3
5533,"2305192200268415797	",205220,324.05,2020-05-09,14
5534,"2305192495169930062	",205212,1387.01,2020-05-09,14
5535,"2305195172293509189	",205218,925.9,2020-05-09,5
5537,"2305197101723681021	",201161,101.83,2020-05-09,24
5538,"2305199144827879863	",206735,83.31,2020-05-09,1
5539,"2305199955788169734	",201316,10.86,2020-05-09,18
5540,"2305201392698000044	",200157,99.51,2020-05-09,22
5541,"2305201510356615864	",205222,12.48,2020-05-09,15
7305,"2307300191507579860	",205222,18.5,2020-05-12,1
5542,"2305202058870915822	",204757,148.13,2020-05-09,9
5543,"2305203390059119434	",205141,23.13,2020-05-09,15
5544,"2305204789522203580	",205223,138.87,2020-05-09,22
5545,"2305205203357402085	",204821,17.8,2020-05-09,21
5547,"2305210323503677862	",205224,1618.73,2020-05-09,20
5548,"2305211055032238572	",200669,50.9,2020-05-09,3
5549,"2305211351460479491	",205226,41.64,2020-05-09,24
5550,"2305211410977653253	",202113,20.81,2020-05-09,12
5551,"2305212925515661948	",205133,18.5,2020-05-09,4
5552,"2305214014734467816	",204631,856.23,2020-05-09,2
5553,"2305215576869438326	",205225,324.05,2020-05-09,22
5554,"2305217027452699628	",202163,149.98,2020-05-09,20
5556,"2305218637629227134	",205230,18.5,2020-05-09,16
5557,"2305220620016681255	",205229,347.2,2020-05-09,7
5558,"2305220771774988591	",202653,97.2,2020-05-09,11
5559,"2305224576486867532	",205214,324.05,2020-05-09,21
5560,"2305225430254224008	",205107,1387.01,2020-05-09,1
5561,"2305229946789823464	",205232,300.9,2020-05-09,3
5593,"2305258514680905852	",205232,300.9,2020-05-09,17
5562,"2305230583619387415	",205234,62.48,2020-05-09,13
5563,"2305230807125458988	",202258,5.07,2020-05-09,20
5564,"2305231107001417795	",205228,347.2,2020-05-09,20
5565,"2305231212731433036	",205233,64.79,2020-05-09,9
5566,"2305231960332566667	",201521,138.87,2020-05-09,10
5567,"2305233711429320997	",200044,374.98,2020-05-09,20
8222,"2308136447971950601	",200044,60.16,2020-05-13,3
5568,"2305235386114245040	",200671,118.03,2020-05-09,20
9391,"2310081998439318368	",200671,196.27,2020-05-16,11
5569,"2305237735301972588	",205231,856.23,2020-05-09,2
7158,"2307215005805708248	",205231,254.61,2020-05-12,3
5570,"2305238277734531731	",201150,69.42,2020-05-09,7
5654,"2305318108501378038	",201150,12.25,2020-05-09,2
5571,"2305239321302532844	",204570,20.81,2020-05-09,13
5572,"2305239321302532844	",204570,20.81,2020-05-09,19
5573,"2305243432936800292	",205238,81,2020-05-09,14
5637,"2305291757081854358	",205238,324.05,2020-05-09,9
5574,"2305245669817843903	",200614,694.42,2020-05-09,9
5575,"2305246940490629410	",201377,300.9,2020-05-09,10
5576,"2305247718374637903	",200692,23.13,2020-05-09,4
6020,"2305892505842876624	",200692,416.64,2020-05-10,14
5577,"2305248690790465940	",205236,418.96,2020-05-09,14
5578,"2305249822740840934	",204166,115.72,2020-05-09,14
5579,"2305250073568608758	",205239,92.57,2020-05-09,8
5580,"2305250161607049727	",204402,925.9,2020-05-09,19
5594,"2305259580059287747	",204758,578.68,2020-05-09,23
5595,"2305260603184251151	",201401,6.92,2020-05-09,5
5596,"2305260603184251151	",201401,11.55,2020-05-09,17
5597,"2305260603184251151	",201401,6.46,2020-05-09,20
5598,"2305260603184251151	",201401,2.06,2020-05-09,2
5599,"2305260603184251151	",201401,124.98,2020-05-09,5
5600,"2305260603184251151	",201401,41.64,2020-05-09,24
5601,"2305263912003568130	",204773,254.61,2020-05-09,20
5602,"2305263912003568130	",204773,254.61,2020-05-09,12
5604,"2305265288725135967	",204773,185.16,2020-05-09,6
5605,"2305265288725135967	",204773,254.61,2020-05-09,22
5603,"2305264650511450671	",203299,34.7,2020-05-09,24
5606,"2305265380873994852	",201224,34.7,2020-05-09,1
5607,"2305266282003432103	",202181,23.13,2020-05-09,14
5608,"2305267322081772281	",204960,300.9,2020-05-09,5
5609,"2305267946538140453	",202570,60.16,2020-05-09,24
5610,"2305268495572534100	",204858,289.33,2020-05-09,6
5611,"2305269039070446466	",204776,16.18,2020-05-09,17
5612,"2305269039070446466	",204776,11.55,2020-05-09,9
5613,"2305274736898212096	",201860,48.59,2020-05-09,21
8852,"2308848491431985339	",201860,161.78,2020-05-14,1
8853,"2308848491431985339	",201860,0.23,2020-05-14,18
8854,"2308848491431985339	",201860,2.78,2020-05-14,10
5614,"2305276706249769353	",205241,995.35,2020-05-09,15
5615,"2305276973754089880	",205244,32.38,2020-05-09,6
5616,"2305277472876265909	",205122,12.48,2020-05-09,24
5617,"2305277518610956729	",205245,27.75,2020-05-09,14
5625,"2305281776861315807	",205245,69.42,2020-05-09,3
5619,"2305278164558938602	",201014,601.83,2020-05-09,6
5620,"2305278746887717394	",201081,111.09,2020-05-09,14
5622,"2305280622270087819	",201803,83.31,2020-05-09,23
5623,"2305281342918623940	",205247,7.38,2020-05-09,13
5630,"2305283902626857851	",205247,104.14,2020-05-09,18
8259,"2308166115970253542	",205247,50.9,2020-05-13,12
8260,"2308166115970253542	",205247,8.1,2020-05-13,16
9104,"2309551309209993600	",205247,8.1,2020-05-15,23
5624,"2305281461407711948	",201915,115.72,2020-05-09,17
5626,"2305282491822375704	",202492,393.5,2020-05-09,18
5627,"2305282832777347893	",205240,46.27,2020-05-09,11
5628,"2305282832777347893	",205240,62.48,2020-05-09,18
5629,"2305282832777347893	",205240,64.79,2020-05-09,21
5631,"2305286157845397524	",205249,0.23,2020-05-09,4
5639,"2305294761445032552	",202626,300.9,2020-05-09,23
5640,"2305295192720147074	",205206,740.72,2020-05-09,24
5641,"2305296173784629960	",205246,347.2,2020-05-09,18
5642,"2305297441773060894	",201353,47.2,2020-05-09,2
5643,"2305298948383835007	",202451,34.7,2020-05-09,19
5645,"2305301687868325945	",205252,37.01,2020-05-09,3
5646,"2305305536687505650	",202226,19.65,2020-05-09,11
5647,"2305308637653893569	",205253,115.72,2020-05-09,21
5648,"2305312244780499582	",205255,277.75,2020-05-09,2
5649,"2305313766725649112	",205254,62.48,2020-05-09,23
5650,"2305313998377059050	",205057,23.13,2020-05-09,21
5651,"2305315193040667453	",202123,243.03,2020-05-09,1
5652,"2305316535335388060	",202511,925.67,2020-05-09,10
8358,"2308278199139697407	",202511,4.61,2020-05-13,6
5653,"2305317877856601064	",203096,50.9,2020-05-09,16
5656,"2305320210401329268	",200072,22.89,2020-05-09,10
5657,"2305323011038773531	",205190,810.16,2020-05-09,13
5658,"2305323011038773531	",205190,104.14,2020-05-09,21
5659,"2305326374803472859	",201415,43.5,2020-05-09,7
5660,"2305326657264681453	",205195,5.3,2020-05-09,17
5661,"2305326657264681453	",205195,9.24,2020-05-09,12
5662,"2305332718805713718	",200400,810.16,2020-05-09,22
5663,"2305333137229480782	",205259,208.31,2020-05-09,22
5664,"2305333218984854357	",205127,60.16,2020-05-09,7
5665,"2305334063004648341	",200493,32.38,2020-05-09,10
9747,"2310379011039035394	",200493,30.07,2020-05-16,1
5666,"2305334229778564002	",205261,381.92,2020-05-09,13
5667,"2305334229778564002	",205261,115.72,2020-05-09,2
5668,"2305338347796562067	",200875,530.76,2020-05-09,5
5669,"2305338373818024085	",203942,92.57,2020-05-09,2
5670,"2305344483929096699	",205237,0.9,2020-05-09,9
5671,"2305346103945462375	",205219,54.38,2020-05-09,11
6739,"2306653623959945435	",205219,75.21,2020-05-11,23
5672,"2305346216428307061	",204790,18.5,2020-05-09,5
5673,"2305346651964834453	",201553,57.85,2020-05-09,23
5674,"2305347435150443204	",202307,64.79,2020-05-09,2
5675,"2305347794568741591	",204111,46.27,2020-05-09,3
5676,"2305350414213579677	",205267,150.44,2020-05-09,10
5677,"2305350505741681569	",205268,115.72,2020-05-09,7
5680,"2305352454406930442	",202240,226.83,2020-05-09,21
5681,"2305352459003887627	",205265,543.96,2020-05-09,19
5682,"2305352908297732128	",205269,23.13,2020-05-09,20
8753,"2308786617948570435	",205269,41.18,2020-05-14,23
5683,"2305353357616742465	",201069,62.48,2020-05-09,1
5684,"2305353357616742465	",201069,111.09,2020-05-09,8
5685,"2305353791584600154	",203386,2.08,2020-05-09,3
5686,"2305356152189223143	",205272,347.2,2020-05-09,5
5687,"2305358540308480357	",201780,8.08,2020-05-09,6
5688,"2305358540308480357	",201780,6.92,2020-05-09,21
5693,"2305360884261716463	",205266,115.72,2020-05-09,23
5694,"2305360884261716463	",205266,416.64,2020-05-09,24
5698,"2305362483306562124	",205270,22.66,2020-05-09,17
5709,"2305374645487927522	",205270,9.24,2020-05-09,17
8092,"2308060524325110654	",205270,7.38,2020-05-13,19
5700,"2305367296522060639	",204346,416.64,2020-05-09,16
5701,"2305367821254656907	",205275,99.51,2020-05-09,15
5704,"2305369567720899559	",200298,439.79,2020-05-09,23
5710,"2305374657533968612	",201574,85.63,2020-05-09,20
5711,"2305374693009391847	",200499,231.23,2020-05-09,8
5712,"2305375082291134719	",205156,53.22,2020-05-09,1
5715,"2305378861451313622	",203632,381.92,2020-05-09,5
5716,"2305382003211502218	",200809,33.54,2020-05-09,20
6402,"2306498782444913266	",200809,33.54,2020-05-11,24
9992,"2310923923933365031	",200809,41.64,2020-05-17,11
5719,"2305383769600688867	",204254,127.29,2020-05-09,9
5720,"2305386021950325597	",203941,231.23,2020-05-09,18
5721,"2305387931298169800	",204688,104.14,2020-05-09,17
5722,"2305387931298169800	",204688,416.64,2020-05-09,14
5723,"2305387931298169800	",204688,39.33,2020-05-09,17
5724,"2305388525664601071	",205277,161.78,2020-05-09,20
5725,"2305390651774074969	",205278,277.75,2020-05-09,10
6162,"2306015454642045050	",205278,9,2020-05-10,17
5726,"2305390666881957978	",205088,856.46,2020-05-09,2
5744,"2305408326076203032	",205088,856.46,2020-05-09,21
5767,"2305449773575963629	",205088,995.35,2020-05-09,19
5727,"2305393667772252429	",205276,4.61,2020-05-09,23
5728,"2305393667772252429	",205276,2.29,2020-05-09,24
5729,"2305393667772252429	",205276,11.55,2020-05-09,21
5730,"2305393667772252429	",205276,9.24,2020-05-09,11
5731,"2305393667772252429	",205276,34.7,2020-05-09,3
5732,"2305393667772252429	",205276,0.23,2020-05-09,11
5733,"2305393667772252429	",205276,41.64,2020-05-09,10
5734,"2305393718833709328	",201216,150.44,2020-05-09,16
5735,"2305396804046291362	",205286,856.46,2020-05-09,18
5736,"2305397687601594843	",202020,104.14,2020-05-09,23
5737,"2305400642287436408	",205258,358.77,2020-05-09,20
5738,"2305403089479271149	",202139,171.27,2020-05-09,2
5739,"2305403383382541055	",205264,416.64,2020-05-09,18
5740,"2305404337586701110	",200276,300.9,2020-05-09,3
5741,"2305404337586701110	",200276,196.27,2020-05-09,5
8507,"2308644340085293356	",200276,161.78,2020-05-14,7
8508,"2308644340085293356	",200276,4.61,2020-05-14,2
5742,"2305405202821284710	",205279,3.45,2020-05-09,16
5745,"2305409860746870910	",205288,11.55,2020-05-09,21
5747,"2305410316130844829	",204163,810.16,2020-05-09,3
6113,"2305973462696460474	",204163,810.16,2020-05-10,10
5748,"2305410345650356383	",201529,23.13,2020-05-09,6
5749,"2305410488818729129	",201872,622.66,2020-05-09,2
5750,"2305411162046464201	",204735,78.68,2020-05-09,15
5751,"2305413750510846292	",200707,312.48,2020-05-09,13
5752,"2305415025369547178	",202029,32.38,2020-05-09,14
5753,"2305417310535418412	",203620,77.52,2020-05-09,18
5754,"2305418314995728978	",202663,34.7,2020-05-09,1
5756,"2305426139822162893	",205289,69.42,2020-05-09,22
5757,"2305426632585774052	",205287,509.24,2020-05-09,13
6552,"2306575591458996911	",205287,13.4,2020-05-11,10
5758,"2305426633877619685	",204412,601.83,2020-05-09,12
5759,"2305427990726574118	",201454,39.1,2020-05-09,18
5760,"2305428752739336260	",201368,8.08,2020-05-09,9
5761,"2305429078225715284	",202114,648.13,2020-05-09,16
5762,"2305429078225715284	",202114,41.64,2020-05-09,12
8131,"2308083177945563576	",202114,650.23,2020-05-13,2
5763,"2305437448496218594	",201882,856.46,2020-05-09,8
5764,"2305443462012470004	",205248,347.2,2020-05-09,23
5766,"2305447987364496301	",205295,115.72,2020-05-09,7
5768,"2305451153636196383	",201334,27.75,2020-05-09,19
5772,"2305460122551320964	",201334,27.75,2020-05-09,13
5769,"2305451683066413116	",205291,995.35,2020-05-09,16
5770,"2305451683066413116	",205291,77.52,2020-05-09,11
5771,"2305452180368261207	",200621,532.38,2020-05-09,19
5773,"2305461923593847252	",205298,694.42,2020-05-09,18
5774,"2305466300115190406	",204543,601.83,2020-05-09,3
5775,"2305468950713991901	",206688,8.08,2020-05-09,1
5776,"2305468950713991901	",206688,3.45,2020-05-09,21
5777,"2305471824500097857	",205300,6.23,2020-05-09,13
5778,"2305475566398079928	",203150,995.35,2020-05-09,22
5779,"2305476446706992082	",205257,300.9,2020-05-09,1
5808,"2305546199299523235	",205257,300.9,2020-05-09,22
5970,"2305853098662298005	",205257,81,2020-05-10,16
5780,"2305477623695803380	",204850,810.16,2020-05-09,11
5781,"2305479122480005153	",200631,25.44,2020-05-09,5
5783,"2305481549262356592	",205297,1387.25,2020-05-09,2
5784,"2305483287868473507	",205303,231.23,2020-05-09,7
5785,"2305487578977009966	",200564,499.98,2020-05-09,5
5786,"2305489951979995496	",205304,104.14,2020-05-09,17
5787,"2305489951979995496	",205304,104.14,2020-05-09,23
5789,"2305492943139504562	",205304,104.14,2020-05-09,4
5788,"2305490091952308588	",201097,459.93,2020-05-09,14
5790,"2305495230327030260	",200217,50.9,2020-05-09,15
5791,"2305495230327030260	",200217,23.13,2020-05-09,21
5792,"2305498984690483798	",205306,925.67,2020-05-09,8
5798,"2305512899906372533	",205306,856.46,2020-05-09,9
5793,"2305500783937847935	",205308,30.07,2020-05-09,4
5795,"2305501781729215139	",205310,60.16,2020-05-09,3
5796,"2305505328164242186	",205307,393.5,2020-05-09,12
5797,"2305509500901131115	",205311,161.78,2020-05-09,12
5799,"2305513070992032701	",201047,370.35,2020-05-09,9
5800,"2305522607581036694	",201995,9.24,2020-05-09,13
5801,"2305525364522221777	",205312,856.23,2020-05-09,10
5802,"2305537167167848917	",205314,701.37,2020-05-09,5
5803,"2305537167167848917	",205314,925.67,2020-05-09,20
5805,"2305538743974494710	",205314,1337.71,2020-05-09,13
5804,"2305537962961535460	",205313,486.09,2020-05-09,7
6306,"2306206792868168624	",205313,486.09,2020-05-10,21
6315,"2306239737767134040	",205313,486.09,2020-05-10,4
5806,"2305542758837781076	",205315,46.27,2020-05-09,24
5807,"2305545352603763346	",205285,32.38,2020-05-09,7
5809,"2305567403343347806	",205174,138.63,2020-05-09,24
5810,"2305572167837810881	",202654,300.9,2020-05-09,21
5811,"2305592283912733235	",205316,4.61,2020-05-09,16
5812,"2305593771984683600	",204832,15.49,2020-05-09,1
5813,"2305596142303314560	",204832,23.13,2020-05-09,13
6284,"2306151802170507972	",204832,23.13,2020-05-10,10
5814,"2305634995156287871	",204377,416.64,2020-05-10,2
5815,"2305651457422000875	",203201,134.24,2020-05-10,3
5816,"2305667188536639596	",205319,111.09,2020-05-10,10
5817,"2305668123866431623	",200127,300.9,2020-05-10,24
5818,"2305668941638271132	",205318,226.83,2020-05-10,6
5820,"2305692855538025358	",205320,46.27,2020-05-10,4
5821,"2305693393331684255	",200457,21.97,2020-05-10,7
5822,"2305701180417769689	",204888,27.75,2020-05-10,10
5823,"2305701180417769689	",204888,14.56,2020-05-10,2
5824,"2305707105727807943	",205323,16.18,2020-05-10,11
5825,"2305707983796961769	",204009,231.23,2020-05-10,17
5826,"2305711101968384632	",205324,161.78,2020-05-10,12
5827,"2305712143623783077	",205068,124.98,2020-05-10,20
5828,"2305712513955660467	",203670,127.29,2020-05-10,1
5829,"2305712749885260485	",205322,55.53,2020-05-10,15
5830,"2305717722215875510	",204036,101.83,2020-05-10,7
5832,"2305719721028223020	",205292,13.87,2020-05-10,6
5833,"2305721841617993889	",205325,111.09,2020-05-10,12
5835,"2305728338611667426	",205327,138.87,2020-05-10,18
5836,"2305729267968770581	",200197,347.2,2020-05-10,1
